combined_id,food_group,fermented_binary,genus_Streptococcus,genus_Acetobacter,phylum_Firmicutes,genus_Photobacterium,div_richness,genus_Gluconobacter,genus_Brochothrix,phylum_Pseudomonadota,genus_Latilactobacillus,genus_Psychrobacter,genus_Pantoea,div_shannon,genus_Pseudoalteromonas,country_ITA,genus_Levilactobacillus,genus_Liquorilactobacillus,genus_Lactococcus,genus_Lactobacillus,phylum_Ascomycota,genus_Enterobacter,genus_Saccharomyces,genus_Lentilactobacillus,genus_Lactiplantibacillus,genus_Lacticaseibacillus,genus_Leuconostoc,genus_Paucilactobacillus,genus_Pseudomonas,genus_Pediococcus,genus_Limosilactobacillus,phylum_Bacteroidota,genus_Staphylococcus,genus_Acinetobacter,genus_Weissella,genus_Pichia,genus_Bacillus,genus_Debaryomyces,genus_Vibrio,country_Other,phylum_Actinomycetota,country_USA,genus_Bifidobacterium,genus_Vagococcus,genus_Enterococcus,genus_Klebsiella,genus_Carnobacterium,genus_Flavobacterium,genus_Chryseobacterium,genus_Brevibacterium,country_ESP,genus_Macrococcoides,genus_Rahnella,country_IRL,genus_Serratia,genus_Rothia,genus_Escherichia,genus_Microbacterium,genus_Oenococcus,genus_Kocuria,genus_Corynebacterium,genus_Hafnia,genus_Citrobacter,genus_Brachybacterium,genus_Arthrobacter,genus_Raoultella,phylum_Deinococcota,genus_Moraxella,genus_Cutibacterium,genus_Companilactobacillus,genus_Glutamicibacter,genus_Mammaliicoccus,genus_Epilithonimonas,genus_Kluyvera,genus_Penicillium,genus_Loigolactobacillus,genus_Marinilactibacillus,country_AUT,genus_Halomonas,genus_Aeromonas,genus_Schleiferilactobacillus,genus_Tetragenococcus
BertuzziAS_2018__ERS2032089,Cheese,0,56.62754,0.0,97.93556000000001,0.0,12.0,0.0,0.0,1.97515,0.0,0.0,0.0,0.8969939093912922,0.0,0.0,0.0,0.0,37.98178,3.14713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139,1.97515,0.0,0.0,0.00519,0.0,0.0,0.0,0.01708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07221,0.0,0.0,0.0,0.01708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032090,Cheese,0,77.78891,0.0,99.6994,0.0,18.0,0.0,0.0,0.14606,0.0,0.0,0.0,0.6323009071981506,0.0,0.0,0.0,0.0,19.58268,2.15324,0.0,0.0,0.0,0.0,0.0,0.09979,0.0,0.0,0.0,0.0,0.0,0.0,0.02068,0.12882,0.0,0.0,0.00079,0.0,0.0,0.0,0.06509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08947,0.01724,0.0,0.0,0.04747,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032091,Cheese,0,57.1696,0.0,98.98802,0.0,14.0,0.0,0.0,0.7894599999999999,0.0,0.0,0.0,0.8860014160514692,0.0,0.0,0.0,0.0,37.98243,3.37865,0.02232,0.0,0.0,0.0,0.0,0.14185,0.0,0.0,0.0,0.0,0.0,0.0,0.28546,0.74349,0.0,0.0,0.0,0.02232,0.0,0.0,0.15863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04157,0.0,0.0,0.0,0.15863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032092,Cheese,0,55.48061,0.0,99.10293,0.0,17.0,0.0,0.0,0.67468,0.02338,0.0,0.0,0.9526261398331001,0.0,0.0,0.0,0.0,38.61893,2.59918,0.17919,0.0,0.0,0.0,0.0,0.69524,0.0,0.0,0.0,0.0,0.0,0.0,1.59764,0.57285,0.0,0.0,0.0,0.17919,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.04245,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032093,Cheese,0,52.37301,0.0,98.91921,0.0,8.0,0.0,0.0,1.00412,0.0,0.0,0.0,0.867614213279055,0.0,0.0,0.0,0.0,43.48847,2.85258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00412,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07187,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032094,Cheese,0,67.96152,0.0,99.51758,0.0,9.0,0.0,0.0,0.40878,0.0,0.0,0.0,0.7960822116926916,0.0,0.0,0.0,0.0,27.50336,3.36037,0.0,0.0,0.0,0.0,0.0,0.64301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032095,Cheese,0,81.05066,0.0,99.65939999999999,0.0,11.0,0.0,0.0,0.173,0.0,0.0,0.0,0.6237197429317952,0.0,0.0,0.0,0.0,14.68528,3.08464,0.0,0.0,0.0,0.0,0.0,0.01319,0.0,0.0,0.0,0.0,0.0,0.0,0.81965,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.15167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00902,0.0,0.0,0.0,0.0,0.0,0.01593,0.0,0.0,0.0,0.14265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032096,Cheese,0,62.29119,0.0,99.56676,0.0,13.0,0.0,0.0,0.29903,0.0,0.0,0.0,0.8193726665659359,0.0,0.0,0.0,0.0,33.77674,3.16341,0.00281,0.0,0.0,0.0,0.0,0.25366,0.0,0.0,0.0,0.0,0.0,0.0,0.01421,0.29903,0.00671,0.0,0.0,0.00281,0.0,0.0,0.009819999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12157,0.0,0.0,0.0,0.00869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032097,Cheese,0,52.56557,0.0,99.06755,0.0,12.0,0.0,0.0,0.85151,0.0,0.0,0.0,0.8508125302257773,0.0,0.0,0.0,0.0,43.931799999999996,2.33856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01319,0.85151,0.0,0.0,0.01583,0.0,0.0,0.0,0.01988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06105,0.0,0.0,0.0,0.01194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032098,Cheese,0,69.70581,0.0,99.73545,0.0,7.0,0.0,0.0,0.19164,0.0,0.0,0.0,0.7695748189362707,0.0,0.0,0.0,0.0,25.93241,3.38804,0.0,0.0,0.0,0.0,0.0,0.68733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032099,Cheese,0,71.4385,0.0,99.82532,0.0,11.0,0.0,0.0,0.13970000000000002,0.0,0.0,0.0,0.7401171097819885,0.0,0.0,0.0,0.0,25.0941,1.90787,0.0,0.0,0.0,0.0,0.0,0.11897,0.0,0.0,0.0,0.0,0.0,0.0,1.23178,0.13816,0.02326,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02398,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032100,Cheese,0,70.89167,0.0,99.39956000000001,0.0,12.0,0.0,0.0,0.45864,0.02833,0.0,0.0,0.8017314103579094,0.0,0.0,0.0,0.0,24.09734,2.87994,0.0,0.0,0.0,0.0,0.0,0.98916,0.0,0.0,0.0,0.0,0.0,0.0,0.49787,0.45864,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251,0.0,0.0,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032101,Cheese,0,56.60831,0.0,97.84529,0.0,9.0,0.0,0.0,1.94535,0.0,0.0,0.0,0.8901469354057178,0.0,0.0,0.0,0.0,38.46191,2.54343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032102,Cheese,0,25.37864,0.0,90.91619,0.0,14.0,0.0,0.0,0.24473,0.0,0.0,0.0,1.3848032783315507,0.0,0.0,0.0,0.0,17.90668,3.10963,8.32729,0.0,0.0,0.0,0.0,0.05805,0.0,0.0,0.0,0.0,0.0,0.0,44.43703,0.24473,0.00143,0.0,0.0,8.32729,0.0,0.0,0.51179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032103,Cheese,0,39.07842,0.0,67.37297,0.0,22.0,0.0,0.0,0.78185,0.0,0.48407,0.0,1.555272961182885,0.0,0.0,0.0,0.0,15.37951,2.3714,3.1241600000000003,0.01407,0.0,0.0,0.0,0.22553,0.0,0.0,0.0,0.0,0.0,0.0,10.29622,0.28371,0.0,0.0,0.0,3.03169,0.0,0.0,28.656100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14147,0.0,0.00686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57519,0.0,0.0,0.0,0.0,0.0,0.06491,0.0,0.0,0.0,27.93944,0.0,0.0,0.0,0.09247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032104,Cheese,0,23.69013,0.0,43.44343,0.0,24.0,0.0,0.0,4.39567,0.00291,4.14884,0.0,1.5958369287056868,0.0,0.0,0.0,0.0,7.94421,1.06187,2.24636,0.0588,0.0,0.0,0.0,0.65487,0.0,0.0,0.0,0.0,0.0,0.0,9.89167,0.18803,0.0,0.0,0.0,2.05824,0.0,0.0,49.85959,0.0,0.0,0.0,0.07930999999999999,0.0,0.0,0.0,0.0,0.8789100000000001,0.0,0.10537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01856,0.0,0.0,0.0,0.0,0.0,0.05495,0.0,0.0,0.0,46.96212,0.0,0.0,0.0,0.18812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032105,Cheese,0,49.01505,0.0,99.29645000000001,0.0,10.0,0.0,0.0,0.36391,0.0,0.0,0.0,0.8724366342989203,0.0,0.0,0.0,0.0,47.02773,2.85192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786,0.36391,0.0,0.0,0.0,0.0,0.0,0.0,0.04102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29863,0.0,0.0,0.0,0.04102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032106,Cheese,0,17.62142,0.0,60.53633,0.0,18.0,0.0,0.0,0.25994,0.0,0.01295,0.0,1.573490775434949,0.0,0.0,0.0,0.0,10.41011,2.2117,5.38747,0.0,0.0,0.0,0.0,0.06561,0.0,0.0,0.0,0.0,0.0,0.0,30.12363,0.24699,0.0,0.0,0.0,5.38747,0.0,0.0,33.75578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28773,0.0,0.07656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159,0.0,0.0,0.0,0.0,0.0,0.0605,0.0,0.0,0.0,33.44646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032107,Cheese,0,36.80601,0.0,66.10153000000001,0.0,18.0,0.0,0.0,0.5700799999999999,0.0,0.27379,0.0,1.6370517816722912,0.0,0.0,0.0,0.0,14.089,2.40986,1.85673,0.0117,0.0,0.0,0.0,0.37221,0.0,0.0,0.0,0.0,0.0,0.0,12.41905,0.28459,0.0,0.0,0.0,1.83573,0.0,0.0,31.434160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70062,0.0,0.0,0.0,0.0,0.0,0.03754,0.0,0.0,0.0,27.56604,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032108,Cheese,0,14.0108,0.0,36.26703,0.0,17.0,0.0,0.0,0.0152,0.09772,0.0152,0.0,1.110260114783844,0.0,0.0,0.0,0.0,1.95437,0.32449,0.09553,0.0,0.0,0.0,0.0,0.0622,0.0,0.0,0.0,0.0,0.0,0.0,19.75849,0.0,0.05896,0.0,0.0,0.09553,0.0,0.0,63.622260000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.70321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032109,Cheese,0,56.25819,0.0,99.18124999999999,0.0,9.0,0.0,0.0,0.60626,0.0,0.0,0.0,0.8672235834656307,0.0,0.0,0.0,0.0,39.01231,3.81912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60626,0.0,0.0,0.0,0.0,0.0,0.0,0.00095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21155,0.0,0.0,0.0,0.00095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032110,Cheese,0,17.98765,0.0,61.227520000000005,0.0,20.0,0.0,0.0,0.37964,0.0,0.0,0.0,1.5613408955103478,0.0,0.0,0.0,0.0,8.084650000000002,1.36983,7.3273,0.0,0.0,0.0,0.0,0.16064,0.0,0.0,0.0,0.0,0.0,0.0,33.59109,0.37964,0.01454,0.0,0.0,7.28327,0.0,0.0,31.00531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11347,0.0,0.00654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058,0.0,0.0,0.0,0.0,0.0,0.06022,0.0,0.0,0.0,30.81126,0.0,0.0,0.0,0.04403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032111,Cheese,0,35.53381,0.0,63.51198000000001,0.0,22.0,0.0,0.0,0.44035,0.0,0.25803,0.0,1.5728512919604234,0.0,0.0,0.0,0.0,12.82418,1.9042,2.83228,0.0,0.0,0.0,0.0,0.30076,0.0,0.0,0.00974,0.0,0.0,0.0,12.832510000000001,0.17258,0.01064,0.0,0.0,2.83228,0.0,0.0,33.15155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67691,0.0,0.08492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61915,0.0,0.0,0.0,0.0,0.0,0.06383,0.0,0.0,0.0,31.85549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032112,Cheese,0,16.78098,0.0,37.37404,0.0,25.0,0.0,0.0,1.30547,0.07442,1.24358,0.0,1.2878245393278052,0.0,0.0,0.0,0.0,3.54152,0.48538,0.66545,0.02229,0.0,0.0,0.0,0.25112,0.0,0.0,0.0,0.0,0.0,0.0,16.14427,0.0396,0.04368,0.0,0.0,0.63378,0.0,0.0,60.6396,0.0,0.0,0.0,0.025310000000000003,0.0,0.0,0.0,0.0,0.92517,0.0,0.02736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39298,0.0,0.0,0.0,0.0,0.0,0.01546,0.0,0.0,0.0,58.32145,0.0,0.0,0.0,0.03167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032113,Cheese,0,49.54588,0.0,98.08327,0.0,12.0,0.0,0.0,1.75839,0.0,0.0,0.0,0.8929780131397357,0.0,0.0,0.0,0.0,45.8943,2.43253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75839,0.0,0.0,0.00452,0.0,0.0,0.0,0.01357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14477,0.0,0.0,0.0,0.01357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032114,Cheese,0,48.09697,0.0,84.9555,0.0,20.0,0.0,0.0,1.26669,0.0,0.8479,0.0,1.5370203174474948,0.0,0.0,0.0,0.0,20.21646,2.97507,9.80016,0.0,0.0,0.0,0.0,0.72328,0.0,0.0,0.0,0.0,0.0,0.0,12.86065,0.41879,0.0,0.0,0.0,9.80016,0.0,0.0,3.88776,0.0,0.18547,0.0,0.0,0.0,0.0,0.0,0.0,3.44829,0.0,0.04426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08986,0.0,0.00522,0.0,0.24878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032115,Cheese,0,25.0178,0.0,51.02708,0.0,13.0,0.0,0.0,0.60244,0.0,0.59331,0.0,1.2692903976351353,0.0,0.0,0.0,0.0,5.19312,0.48497,0.12144,0.0,0.0,0.0,0.0,0.02401,0.0,0.0,0.0,0.0,0.0,0.0,20.15297,0.00913,0.0,0.0,0.0,0.12144,0.0,0.0,48.24906,0.0,0.0,0.0,0.15421,0.0,0.0,0.0,0.0,48.00015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032116,Cheese,0,31.57981,0.0,63.62482,0.0,18.0,0.0,0.0,13.9792,0.0,12.43697,0.0,1.933560611868409,0.0,0.0,0.0,0.0,16.62555,2.21405,6.04406,0.17696,0.0,0.0,0.0,0.59325,0.0,0.0,0.0,0.0,0.0,0.0,12.50105,1.34551,0.0,0.0,0.0,6.04406,0.0,0.0,16.30975,0.0,0.0,0.0,0.05371,0.0,0.0,0.0,0.0,15.95327,0.0,0.0574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04217,0.0,0.0,0.0,0.35648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032117,Cheese,0,58.175239999999995,0.0,97.58936,0.0,11.0,0.0,0.0,2.2682200000000003,0.0,0.0,0.0,0.8880587909090941,0.0,0.0,0.0,0.0,36.6603,2.53589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032118,Cheese,0,38.18926,0.0,74.03223999999999,0.0,15.0,0.0,0.0,1.8273100000000002,0.0,1.6787900000000002,0.0,1.7068654902803617,0.0,0.0,0.0,0.0,13.92558,2.0522,12.19268,0.0,0.0,0.0,0.0,1.38134,0.0,0.0,0.0,0.0,0.0,0.0,18.47001,0.14852,0.0,0.0,0.0,12.19268,0.0,0.0,11.941049999999999,0.0,0.08067,0.0,0.0,0.0,0.0,0.0,0.0,11.66002,0.0,0.01385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00672,0.0,0.0,0.0,0.20036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032119,Cheese,0,24.09802,0.0,50.0706,0.0,13.0,0.0,0.0,18.00438,0.0,17.773780000000002,0.0,1.861237520898652,0.0,0.0,0.0,0.0,10.35583,0.99143,4.70653,0.06738,0.0,0.0,0.0,0.32238,0.0,0.0,0.0,0.0,0.0,0.0,14.30294,0.16322,0.0,0.0,0.0,4.70653,0.0,0.0,27.20128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01722,0.0,0.0,0.0,0.84957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032120,Cheese,0,22.17395,0.0,50.672830000000005,0.0,16.0,0.0,0.0,20.93381,0.0,19.93054,0.0,1.7937470612094193,0.0,0.0,0.0,0.0,15.02662,0.52868,3.7057,0.83213,0.0,0.0,0.0,0.32776,0.0,0.0,0.0,0.0,0.0,0.0,12.60355,0.12458,0.0,0.0,0.0,3.7057,0.0,0.0,24.68765,0.0,0.0,0.0,0.01227,0.0,0.0,0.0,0.0,24.36672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032121,Cheese,0,52.32086,0.0,99.32675,0.0,8.0,0.0,0.0,0.48679,0.0,0.0,0.0,0.865422792557373,0.0,0.0,0.0,0.0,43.38108,3.50247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032122,Cheese,0,33.0927,0.0,73.74723,0.0,19.0,0.0,0.0,1.8225500000000001,0.0,1.56804,0.0,1.7479555244453517,0.0,0.0,0.0,0.0,20.77612,3.31423,7.76477,0.03002,0.0,0.0,0.0,0.70858,0.0,0.0,0.0,0.0,0.0,0.0,15.805109999999999,0.11546,0.0,0.0,0.0,7.76477,0.0,0.0,16.62237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.20983,0.0,0.03215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04308,0.0,0.0,0.0,0.41254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BertuzziAS_2018__ERS2032123,Cheese,0,32.60675,0.0,64.45729,0.0,15.0,0.0,0.0,12.12419,0.0,11.59802,0.0,1.8205249731791293,0.0,0.0,0.0,0.0,18.39171,2.03462,4.78983,0.28383,0.0,0.0,0.0,0.49338,0.0,0.0,0.0,0.0,0.0,0.0,10.926449999999999,0.24234,0.0,0.0,0.0,4.78983,0.0,0.0,18.62489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.45483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.17006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
